# ecldata3.ecl
sha256: 113e52b73dfdd94408b99dd7646ac973554cef76f1b7bd6686a773da6e974ce8
header: subroutines=78 timelines=4 data_end=0x0000c440

## timeline 0 [0x0000b238, 0x0000b91c)
0x0000b238 t=     1 op=0x00 size=32 diff=0xff  spawn_enemy sub=19 pos=(30,-16) rest=[0x00000014, 0xfffffffe, 0x000003e8]
0x00000244 t=    65 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0003  set_float args=[0x461c8800(s=1176274944,f=10018), 0x461d0000(s=1176305664,f=10048)]
0x00000258 t=    65 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8000(s=1176272896,f=10016), 0x461c8800(s=1176274944,f=10018), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x00000270 t=    65 op=0x0019 size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_add args=[0x461c8400(s=1176273920,f=10017), 0x461c8800(s=1176274944,f=10018), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x00000288 t=    65 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_sub args=[0x461c8c00(s=1176275968,f=10019), 0x461c8800(s=1176274944,f=10018), 0x3ec90fdb(s=1053364187,f=0.3926991)]
0x000002a0 t=    65 op=0x001a size=24 b08=0x00 diff=0xff pmask=0x0003  set_float_sub args=[0x461c9000(s=1176276992,f=10020), 0x461c8800(s=1176274944,f=10018), 0x3f490fdb(s=1061752795,f=0.7853982)]
0x000002b8 t=    65 op=0x0060 size=44 b08=0x00 diff=0xf4 pmask=0x0000  fire mode=0 type=1 color=6 count=(3,1) speed=(2,0.5) angle=(0,0.3926991) flags=0x00000203
0x000002e4 t=    65 op=0x0060 size=44 b08=0x00 diff=0xf8 pmask=0x0000  fire mode=0 type=1 color=6 count=(3,3) speed=(3,1) angle=(0,0.3926991) flags=0x00000203
0x00000310 t=    65 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=32 wait_for_clear=0 int_0=40 int_1=-1 float_0=0 float_1=-0.02617994
0x00000338 t=    65 op=0x0061 size=44 b08=0x00 diff=0xf2 pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10016),0.2855993) flags=0x00000222
0x00000364 t=    65 op=0x0061 size=44 b08=0x00 diff=0xf4 pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10016),0.2855993) flags=0x00000222
0x00000390 t=    65 op=0x0061 size=44 b08=0x00 diff=0xf8 pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10016),0.2855993) flags=0x00000222
0x000003bc t=    65 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=32 wait_for_clear=0 int_0=40 int_1=-1 float_0=0 float_1=-0.01308997
0x000003e4 t=    65 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10017),0.2855993) flags=0x00000022
0x00000410 t=    65 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10018),0.1847996) flags=0x00000002
0x0000043c t=    65 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=32 wait_for_clear=0 int_0=40 int_1=-1 float_0=0 float_1=0.01308997
0x00000464 t=    65 op=0x0061 size=44 b08=0x00 diff=0xff pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10019),0.2855993) flags=0x00000022
0x00000490 t=    65 op=0x006f size=40 b08=0x00 diff=0xff pmask=0x0000  define_transform index=0 kind=32 wait_for_clear=0 int_0=40 int_1=-1 float_0=0 float_1=0.02617994
0x000004b8 t=    65 op=0x0061 size=44 b08=0x00 diff=0xf2 pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10020),0.2855993) flags=0x00000022
0x000004e4 t=    65 op=0x0061 size=44 b08=0x00 diff=0xf4 pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10020),0.2855993) flags=0x00000022
0x00000510 t=    65 op=0x0061 size=44 b08=0x00 diff=0xf8 pmask=0x0040  fire mode=1 type=2 color=2 count=(1,1) speed=(2,0.5) angle=($f(10020),0.2855993) flags=0x00000022
0x0000053c t=    67 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000041(s=65,f=9.10844e-44), 0xfffffdd4(s=-556,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00000554 t=    67 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar args=[0x00000000(s=0,f=0), 0x3f800000(s=1065353216,f=1)]
0x00000568 t=    71 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xfffffcc8(s=-824,f=nan), 0x00002735(s=10037,f=1.406483e-41)]
0x00000580 t=  5071 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x0000058c sub-footer

## sub 1 [0x00000598, 0x00000660)
0x00000598 t=     0 op=0x0006 size=20 b08=0x00 diff=0xff pmask=0x0001  set_int args=[0x00002734(s=10036,f=1.406343e-41), 0x0000000c(s=12,f=1.681558e-44)]
0x000005ac t=     0 op=0x0060 size=44 b08=0x00 diff=0xf2 pmask=0x0000  fire mode=0 type=1 color=6 count=(1,1) speed=(2,0.5) angle=(0,0.2855993) flags=0x00000203
0x000005d8 t=     0 op=0x0060 size=44 b08=0x00 diff=0xf4 pmask=0x0000  fire mode=0 type=1 color=6 count=(1,1) speed=(3,0.5) angle=(0,0.2855993) flags=0x00000203
0x00000604 t=     0 op=0x0060 size=44 b08=0x00 diff=0xf8 pmask=0x0000  fire mode=0 type=1 color=6 count=(1,2) speed=(4,2) angle=(0,0.2855993) flags=0x00000203
0x00000630 t=     4 op=0x0005 size=24 b08=0x00 diff=0xff pmask=0x0004  loop_decrement_jump args=[0x00000000(s=0,f=0), 0xffffff7c(s=-132,f=nan), 0x00002734(s=10036,f=1.406343e-41)]
0x00000648 t=     4 op=0x0035 size=12 b08=0x00 diff=0xff pmask=0x0000  return_subroutine args=[]
0x00000654 sub-footer

## sub 2 [0x00000660, 0x00000868)
0x00000660 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000670 t=     0 op=0x0039 size=20 b08=0x00 diff=0xff pmask=0x0000  set_secondary_animation args=[0x00000000(s=0,f=0), 0x00000030(s=48,f=6.726233e-44)]
0x00000684 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00000698 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x000006a8 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000002(s=2,f=2.802597e-45)]
0x000006b8 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar_timed args=[0x00000032(s=50,f=7.006492e-44), 0x00000004(s=4,f=5.605194e-45), 0x3fc90fdb(s=1070141403,f=1.570796), 0x40000000(s=1073741824,f=2)]
0x000006d4 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf1 pmask=0x0000  fire mode=2 type=2 color=2 count=(8,1) speed=(1,0.8) angle=(0,0) flags=0x00000202
0x00000700 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf2 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,1) speed=(1.5,0.8) angle=(0,0) flags=0x00000202
0x0000072c t=    30 op=0x0062 size=44 b08=0x00 diff=0xf4 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,2) speed=(2,0.8) angle=(0,0) flags=0x00000202
0x00000758 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf8 pmask=0x0000  fire mode=2 type=2 color=2 count=(48,3) speed=(2.5,0.8) angle=(0,0) flags=0x00000202
0x00000784 t=    50 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar args=[0x3fc90fdb(s=1070141403,f=1.570796), 0x3f800000(s=1065353216,f=1)]
0x00000798 t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x000007ac t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd567750(s=-1118406832,f=-0.05235988)]
0x000007c0 t=    50 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x000007e4 t=    60 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000808 t=    70 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x0000082c t=    80 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000850 t=  5080 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x0000085c sub-footer

## sub 3 [0x00000868, 0x00000908)
0x00000868 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000036(s=54,f=7.567012e-44)]
0x00000878 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x0000088c t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000010(s=16,f=2.242078e-44)]
0x0000089c t=     0 op=0x0051 size=16 b08=0x00 diff=0xff pmask=0x0000  set_enemy_flags_mask args=[0x00000003(s=3,f=4.203895e-45)]
0x000008ac t=     0 op=0x0053 size=16 b08=0x00 diff=0xff pmask=0x0000  set_boss_flag args=[0x00000001(s=1,f=1.401298e-45)]
0x000008bc t=     0 op=0x0049 size=28 b08=0x00 diff=0xff pmask=0x0006  move_from_current args=[0x00000064(s=100,f=1.401298e-43), 0x461c8000(s=1176272896,f=10016), 0x461c8400(s=1176273920,f=10017), 0x3f555555(s=1062557013,f=0.8333333)]
0x000008d8 t=    60 op=0x004a size=24 b08=0x00 diff=0xff pmask=0x0002  set_motion_interpolation args=[0x00001770(s=6000,f=8.407791e-42), 0x461c8400(s=1176273920,f=10017), 0x00000000(s=0,f=0)]
0x000008f0 t=  5060 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000008fc sub-footer

## sub 4 [0x00000908, 0x00000b10)
0x00000908 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000918 t=     0 op=0x0039 size=20 b08=0x00 diff=0xff pmask=0x0000  set_secondary_animation args=[0x00000000(s=0,f=0), 0x00000030(s=48,f=6.726233e-44)]
0x0000092c t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00000940 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000950 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000002(s=2,f=2.802597e-45)]
0x00000960 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar_timed args=[0x00000032(s=50,f=7.006492e-44), 0x00000004(s=4,f=5.605194e-45), 0x3fc90fdb(s=1070141403,f=1.570796), 0x40000000(s=1073741824,f=2)]
0x0000097c t=    30 op=0x0062 size=44 b08=0x00 diff=0xf1 pmask=0x0000  fire mode=2 type=2 color=2 count=(8,1) speed=(1,0.8) angle=(0,0) flags=0x00000202
0x000009a8 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf2 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,1) speed=(1.5,0.8) angle=(0,0) flags=0x00000202
0x000009d4 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf4 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,2) speed=(2,0.8) angle=(0,0) flags=0x00000202
0x00000a00 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf8 pmask=0x0000  fire mode=2 type=2 color=2 count=(48,3) speed=(2.5,0.8) angle=(0,0) flags=0x00000202
0x00000a2c t=    50 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar args=[0x3fc90fdb(s=1070141403,f=1.570796), 0x3f800000(s=1065353216,f=1)]
0x00000a40 t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00000a54 t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d567750(s=1029076816,f=0.05235988)]
0x00000a68 t=    50 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000a8c t=    60 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000ab0 t=    70 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000ad4 t=    80 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000af8 t=  5080 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00000b04 sub-footer

## sub 5 [0x00000b10, 0x00000d18)
0x00000b10 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000b20 t=     0 op=0x0039 size=20 b08=0x00 diff=0xff pmask=0x0000  set_secondary_animation args=[0x00000000(s=0,f=0), 0x00000030(s=48,f=6.726233e-44)]
0x00000b34 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00000b48 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000b58 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000002(s=2,f=2.802597e-45)]
0x00000b68 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar_timed args=[0x00000032(s=50,f=7.006492e-44), 0x00000004(s=4,f=5.605194e-45), 0x3fc90fdb(s=1070141403,f=1.570796), 0x40000000(s=1073741824,f=2)]
0x00000b84 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf1 pmask=0x0000  fire mode=2 type=2 color=2 count=(8,1) speed=(1,0.8) angle=(0,0) flags=0x00000202
0x00000bb0 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf2 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,1) speed=(1.5,0.8) angle=(0,0) flags=0x00000202
0x00000bdc t=    30 op=0x0062 size=44 b08=0x00 diff=0xf4 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,2) speed=(2,0.8) angle=(0,0) flags=0x00000202
0x00000c08 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf8 pmask=0x0000  fire mode=2 type=2 color=2 count=(48,3) speed=(2.5,0.8) angle=(0,0) flags=0x00000202
0x00000c34 t=    50 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar args=[0x3fc90fdb(s=1070141403,f=1.570796), 0x3ecccccd(s=1053609165,f=0.4)]
0x00000c48 t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00000c5c t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0xbd567750(s=-1118406832,f=-0.05235988)]
0x00000c70 t=    50 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000c94 t=    60 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000cb8 t=    70 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000cdc t=    80 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000d00 t=  5080 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00000d0c sub-footer

## sub 6 [0x00000d18, 0x00000f20)
0x00000d18 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000d28 t=     0 op=0x0039 size=20 b08=0x00 diff=0xff pmask=0x0000  set_secondary_animation args=[0x00000000(s=0,f=0), 0x00000030(s=48,f=6.726233e-44)]
0x00000d3c t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00000d50 t=     0 op=0x00a0 size=16 b08=0x00 diff=0xff pmask=0x0000  set_timer_current_alt args=[0x0000001e(s=30,f=4.203895e-44)]
0x00000d60 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000002(s=2,f=2.802597e-45)]
0x00000d70 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar_timed args=[0x00000032(s=50,f=7.006492e-44), 0x00000004(s=4,f=5.605194e-45), 0x3fc90fdb(s=1070141403,f=1.570796), 0x40000000(s=1073741824,f=2)]
0x00000d8c t=    30 op=0x0062 size=44 b08=0x00 diff=0xf1 pmask=0x0000  fire mode=2 type=2 color=2 count=(8,1) speed=(1,0.8) angle=(0,0) flags=0x00000202
0x00000db8 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf2 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,1) speed=(1.5,0.8) angle=(0,0) flags=0x00000202
0x00000de4 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf4 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,2) speed=(2,0.8) angle=(0,0) flags=0x00000202
0x00000e10 t=    30 op=0x0062 size=44 b08=0x00 diff=0xf8 pmask=0x0000  fire mode=2 type=2 color=2 count=(48,3) speed=(2.5,0.8) angle=(0,0) flags=0x00000202
0x00000e3c t=    50 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar args=[0x3fc90fdb(s=1070141403,f=1.570796), 0x3ecccccd(s=1053609165,f=0.4)]
0x00000e50 t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8000(s=1176272896,f=10016), 0x3fc90fdb(s=1070141403,f=1.570796)]
0x00000e64 t=    50 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3d567750(s=1029076816,f=0.05235988)]
0x00000e78 t=    50 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000e9c t=    60 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000ec0 t=    70 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000ee4 t=    80 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000003(s=3,f=4.203895e-45), 0x00000000(s=0,f=0), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000f08 t=  5080 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x00000f14 sub-footer

## sub 7 [0x00000f20, 0x000010e4)
0x00000f20 t=     0 op=0x0036 size=16 b08=0x00 diff=0xff pmask=0x0000  set_primary_animation args=[0x00000012(s=18,f=2.522337e-44)]
0x00000f30 t=     0 op=0x004d size=20 b08=0x00 diff=0xff pmask=0x0000  set_hitbox args=[0x41c00000(s=1103101952,f=24), 0x41c00000(s=1103101952,f=24)]
0x00000f44 t=     0 op=0x0050 size=16 b08=0x00 diff=0xff pmask=0x0000  clear_enemy_flags args=[0x00000002(s=2,f=2.802597e-45)]
0x00000f54 t=     0 op=0x0090 size=20 b08=0x00 diff=0xff pmask=0x0000  set_drop_counts args=[0x00000003(s=3,f=4.203895e-45), 0x00000002(s=2,f=2.802597e-45)]
0x00000f68 t=     0 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000009(s=9,f=1.261169e-44), 0xc2000000(s=-1040187392,f=-32), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000f8c t=     0 op=0x005c size=36 b08=0x00 diff=0xff pmask=0x0000  spawn_child_enemy_relative args=[0x00000009(s=9,f=1.261169e-44), 0x42000000(s=1107296256,f=32), 0x00000000(s=0,f=0), 0x00000064(s=100,f=1.401298e-43), 0xfffffffe(s=-2,f=nan), 0x00000064(s=100,f=1.401298e-43)]
0x00000fb0 t=     0 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar_timed args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3fc90fdb(s=1070141403,f=1.570796), 0x40066666(s=1074161254,f=2.1)]
0x00000fcc t=    60 op=0x0042 size=28 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar_timed args=[0x0000003c(s=60,f=8.407791e-44), 0x00000004(s=4,f=5.605194e-45), 0x3ec90fdb(s=1053364187,f=0.3926991), 0x40000000(s=1073741824,f=2)]
0x00000fe8 t=    60 op=0x0062 size=44 b08=0x00 diff=0xf1 pmask=0x0000  fire mode=2 type=2 color=2 count=(16,1) speed=(1,0.8) angle=(0,0) flags=0x00000202
0x00001014 t=    60 op=0x0062 size=44 b08=0x00 diff=0xf2 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,2) speed=(2,0.8) angle=(0,0) flags=0x00000202
0x00001040 t=    60 op=0x0062 size=44 b08=0x00 diff=0xf4 pmask=0x0000  fire mode=2 type=2 color=2 count=(32,3) speed=(2.6,0.8) angle=(0,0) flags=0x00000202
0x0000106c t=    60 op=0x0062 size=44 b08=0x00 diff=0xf8 pmask=0x0000  fire mode=2 type=2 color=2 count=(48,4) speed=(3.3,0.8) angle=(0,0) flags=0x00000202
0x00001098 t=   120 op=0x0041 size=20 b08=0x00 diff=0xff pmask=0x0000  set_velocity_polar args=[0x3ec90fdb(s=1053364187,f=0.3926991), 0x00000000(s=0,f=0)]
0x000010ac t=   120 op=0x0047 size=16 b08=0x00 diff=0xff pmask=0x0000  set_speed_acceleration args=[0x3cf5c28f(s=1022739087,f=0.03)]
0x000010bc t=   180 op=0x0047 size=16 b08=0x00 diff=0xff pmask=0x0000  set_speed_acceleration args=[0x00000000(s=0,f=0)]
0x000010cc t=  5180 op=0x0001 size=12 b08=0x00 diff=0xff pmask=0x0000  terminate args=[]
0x000010d8 sub-footer

## sub 8 [0x000010e4, 0x00001404)
0x000010e4 t=     0 op=0x0007 size=20 b08=0x00 diff=0xff pmask=0x0001  set_float args=[0x461c8400(s=1176273920,f=10017), 0x3fcccccd(s=1070386381,f=1.6)]
